,date,age,city,state,threat_level,flee,body_camera,gender,race,armed,signs_of_mental_illness,Age_range,daysofweek,year,Median Income,share_white,share_black,share_native_american,share_asian,share_hispanic,percent_completed_hs,poverty_rate,month
153,2016-10-12,22,morehead,KY,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Wednesday,2016,36026.0,0.94,0.03,0.0,0.01,0.02,85.4,36.1,October
154,2017-02-04,23,moultrie,GA,no_threat,not_fleeing,False,Male,H,unarmed,False,20 - 35,Saturday,2017,25181.0,0.41,0.48,0.0,0.01,0.1,72.3,36.0,February
155,2018-04-01,34,jackson,MI,threat,not_fleeing,False,Male,B,unarmed,True,20 - 35,Sunday,2018,28087.0,0.73,0.21,0.0,0.01,0.05,84.3,36.0,April
156,2016-01-16,19,belle glade,FL,threat,flee,False,Male,B,unarmed,False,13 - 19,Saturday,2016,30303.0,0.26,0.46,0.0,0.0,0.28,63.6,35.9,January
157,2017-07-19,32,saginaw,MI,threat,not_fleeing,False,Male,A,unarmed,False,20 - 35,Wednesday,2017,27990.0,0.42,0.44,0.0,0.0,0.14,78.4,35.9,July
158,2015-06-30,52,franklin,NC,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Tuesday,2015,26923.0,0.85,0.02,0.0,0.01,0.12,80.8,35.9,June
159,2017-02-08,34,anadarko,OK,no_threat,flee,False,Male,N,armed,False,20 - 35,Wednesday,2017,30567.0,0.33,0.05,0.49,0.01,0.12,82.7,35.9,February
160,2013-06-03,25,huron,CA,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Monday,2013,27049.0,0.26,0.01,0.01,0.0,0.72,27.0,35.8,June
161,2018-01-25,66,little orleans,MD,threat,not_fleeing,False,Male,W,armed,False,Over 65,Thursday,2018,79970.63,0.4,0.41,0.0,0.04,0.06,100.0,35.7,January
162,2017-01-20,39,gainesville,FL,threat,not_fleeing,False,Male,W,armed,True,36 - 49,Friday,2017,31818.0,0.61,0.22,0.0,0.07,0.1,92.1,35.6,January
163,2016-03-20,16,gainesville,FL,no_threat,not_fleeing,False,Male,B,unarmed,True,13 - 19,Sunday,2016,31818.0,0.61,0.22,0.0,0.07,0.1,92.1,35.6,March
164,2014-03-03,28,gainesville,FL,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Monday,2014,31818.0,0.61,0.22,0.0,0.07,0.1,92.1,35.6,March
165,2013-06-15,33,gainesville,FL,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Saturday,2013,31818.0,0.61,0.22,0.0,0.07,0.1,92.1,35.6,June
166,2014-09-25,59,dublin,GA,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Thursday,2014,26849.0,0.38,0.58,0.0,0.02,0.02,83.7,35.6,September
167,2017-07-26,25,dayton,OH,threat,flee,False,Male,B,unarmed,False,20 - 35,Wednesday,2017,27683.0,0.53,0.43,0.0,0.01,0.03,82.1,35.5,July
168,2016-04-17,35,dayton,OH,no_threat,flee,False,Female,B,unarmed,False,20 - 35,Sunday,2016,27683.0,0.53,0.43,0.0,0.01,0.03,82.1,35.5,April
169,2015-07-23,34,dayton,OH,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Thursday,2015,27683.0,0.53,0.43,0.0,0.01,0.03,82.1,35.5,July
170,2014-11-16,40,dayton,OH,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Sunday,2014,27683.0,0.53,0.43,0.0,0.01,0.03,82.1,35.5,November
171,2014-11-13,33,dayton,OH,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Thursday,2014,27683.0,0.53,0.43,0.0,0.01,0.03,82.1,35.5,November
172,2014-05-26,45,dayton,OH,threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Monday,2014,27683.0,0.53,0.43,0.0,0.01,0.03,82.1,35.5,May
173,2013-04-04,20,dayton,OH,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Thursday,2013,27683.0,0.53,0.43,0.0,0.01,0.03,82.1,35.5,April
174,2013-02-10,34,dayton,OH,threat,not_fleeing,False,Male,W,armed,True,20 - 35,Sunday,2013,27683.0,0.53,0.43,0.0,0.01,0.03,82.1,35.5,February
175,2018-05-13,54,carnesville,GA,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Sunday,2018,30625.0,0.82,0.15,0.0,0.01,0.02,81.9,35.4,May
176,2018-06-23,25,monroe,LA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Saturday,2018,28268.0,0.34,0.64,0.0,0.01,0.01,82.0,35.4,June
177,2014-05-08,48,las vegas,NM,threat,not_fleeing,False,Male,H,armed,True,36 - 49,Thursday,2014,23904.0,0.43,0.01,0.01,0.01,0.54,76.4,35.3,May
178,2018-05-22,49,mathis,TX,no_threat,not_fleeing,False,Male,H,armed,False,36 - 49,Tuesday,2018,32538.0,0.48,0.01,0.0,0.0,0.51,51.7,35.3,May
179,2017-09-19,55,independence,VA,threat,not_fleeing,False,Male,W,armed,True,50 - 64,Tuesday,2017,18715.0,0.87,0.08,0.0,0.0,0.05,74.6,35.2,September
180,2018-08-25,37,alamosa,CO,threat,flee,False,Female,W,armed,False,36 - 49,Saturday,2018,27850.0,0.55,0.01,0.02,0.01,0.41,83.8,35.1,August
181,2017-02-19,27,kent,OH,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Sunday,2017,35619.0,0.84,0.1,0.0,0.04,0.02,93.0,35.1,February
182,2015-12-17,25,kent,OH,no_threat,not_fleeing,False,Male,W,armed,True,20 - 35,Thursday,2015,35619.0,0.84,0.1,0.0,0.04,0.02,93.0,35.1,December
183,2016-03-02,41,johnstown,PA,no_threat,not_fleeing,False,Male,W,armed,False,36 - 49,Wednesday,2016,24415.0,0.82,0.15,0.0,0.0,0.03,84.7,35.1,March
184,2014-09-05,23,dayton,TN,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Friday,2014,27594.0,0.88,0.05,0.0,0.01,0.06,72.8,35.1,September
185,2014-01-06,49,anmoore,WV,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Monday,2014,26429.0,0.97,0.01,0.0,0.0,0.02,83.8,35.1,January
186,2016-09-28,28,valdosta,GA,threat,not_fleeing,True,Male,H,armed,False,20 - 35,Wednesday,2016,29336.0,0.43,0.51,0.0,0.02,0.04,82.6,35.0,September
187,2016-01-19,28,valdosta,GA,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Tuesday,2016,29336.0,0.43,0.51,0.0,0.02,0.04,82.6,35.0,January
188,2015-04-08,42,valdosta,GA,threat,flee,False,Male,B,unarmed,False,36 - 49,Wednesday,2015,29336.0,0.43,0.51,0.0,0.02,0.04,82.6,35.0,April
189,2013-01-13,33,senath,MO,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Sunday,2013,27656.0,0.73,0.01,0.0,0.0,0.26,64.8,35.0,January
190,2018-11-10,41,clarksdale,MS,threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Saturday,2018,28988.0,0.19,0.79,0.0,0.01,0.01,79.3,35.0,November
191,2013-10-19,24,warren,OH,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Saturday,2013,29376.0,0.7,0.28,0.0,0.0,0.02,84.3,35.0,October
192,2018-05-03,28,sandia,TX,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Thursday,2018,51601.09,0.22,0.12,0.01,0.03,0.3,18.0,35.0,May
193,2017-12-26,30,desert hot springs,CA,threat,flee,False,Male,W,armed,False,20 - 35,Tuesday,2017,33027.0,0.47,0.07,0.01,0.02,0.43,67.7,34.9,December
194,2013-08-22,24,desert hot springs,CA,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Thursday,2013,33027.0,0.47,0.07,0.01,0.02,0.43,67.7,34.9,August
195,2017-03-22,27,crowley,LA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Wednesday,2017,25607.0,0.65,0.33,0.0,0.0,0.02,64.8,34.9,March
196,2014-08-11,53,crowley,LA,threat,not_fleeing,False,Male,B,unarmed,False,50 - 64,Monday,2014,25607.0,0.65,0.33,0.0,0.0,0.02,64.8,34.9,August
197,2015-04-29,53,emporia,VA,threat,not_fleeing,False,Male,B,unarmed,True,50 - 64,Wednesday,2015,28601.0,0.33,0.62,0.0,0.01,0.04,74.7,34.9,April
198,2016-10-10,50,lumberton,NC,no_threat,not_fleeing,False,Male,W,armed,False,50 - 64,Monday,2016,31245.0,0.41,0.37,0.13,0.02,0.07,74.1,34.8,October
199,2016-10-09,41,syracuse,NY,threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Sunday,2016,31881.0,0.57,0.29,0.01,0.05,0.08,80.2,34.8,October
200,2016-02-12,32,syracuse,NY,no_threat,not_fleeing,False,Female,B,unarmed,True,20 - 35,Friday,2016,31881.0,0.57,0.29,0.01,0.05,0.08,80.2,34.8,February
201,2013-10-29,57,syracuse,NY,threat,not_fleeing,False,Male,W,armed,True,50 - 64,Tuesday,2013,31881.0,0.57,0.29,0.01,0.05,0.08,80.2,34.8,October
202,2016-11-08,26,ashtabula,OH,threat,flee,False,Male,W,armed,False,20 - 35,Tuesday,2016,28265.0,0.82,0.09,0.0,0.0,0.09,80.9,34.8,November
203,2017-12-04,46,monticello,GA,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Monday,2017,33813.0,0.4,0.56,0.0,0.0,0.04,82.4,34.7,December
204,2016-04-09,27,new brunswick,NJ,threat,flee,False,Male,B,unarmed,False,20 - 35,Saturday,2016,38435.0,0.38,0.13,0.01,0.06,0.42,61.6,34.7,April
205,2013-01-28,50,craig,MO,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Monday,2013,27813.0,0.99,0.0,0.0,0.0,0.01,71.5,34.6,January
206,2016-03-13,24,chester,PA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Sunday,2016,27365.0,0.17,0.73,0.0,0.01,0.09,79.5,34.6,March
207,2016-02-08,33,chester,PA,threat,flee,False,Male,B,unarmed,False,20 - 35,Monday,2016,27365.0,0.17,0.73,0.0,0.01,0.09,79.5,34.6,February
208,2015-09-11,31,chester,PA,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Friday,2015,27365.0,0.17,0.73,0.0,0.01,0.09,79.5,34.6,September
209,2014-06-02,34,chester,PA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Monday,2014,27365.0,0.17,0.73,0.0,0.01,0.09,79.5,34.6,June
210,2017-03-24,18,cottonwood,CA,threat,not_fleeing,False,Male,W,armed,False,13 - 19,Friday,2017,62652.87,0.18,0.07,0.01,0.11,0.34,79.0,34.4,March
211,2018-04-11,39,sparta,NC,no_threat,not_fleeing,True,Male,W,armed,False,36 - 49,Wednesday,2018,21339.0,0.81,0.03,0.01,0.01,0.14,72.1,34.4,April
212,2013-12-29,51,sparta,NC,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Sunday,2013,21339.0,0.81,0.03,0.01,0.01,0.14,72.1,34.4,December
213,2016-06-04,31,yreka,CA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Saturday,2016,28333.0,0.82,0.01,0.06,0.01,0.1,84.4,34.3,June
214,2018-01-01,65,rossville,GA,threat,not_fleeing,False,Male,W,armed,True,Over 65,Monday,2018,32182.0,0.89,0.08,0.0,0.0,0.03,68.1,34.3,January
215,2016-01-30,64,rossville,GA,threat,not_fleeing,False,Male,H,armed,True,50 - 64,Saturday,2016,32182.0,0.89,0.08,0.0,0.0,0.03,68.1,34.3,January
216,2015-09-27,43,rossville,GA,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Sunday,2015,32182.0,0.89,0.08,0.0,0.0,0.03,68.1,34.3,September
217,2016-01-06,32,carrizozo,NM,threat,not_fleeing,False,Male,H,armed,True,20 - 35,Wednesday,2016,22841.0,0.62,0.01,0.02,0.0,0.35,83.9,34.3,January
218,2016-08-12,49,tahlequah,OK,no_threat,not_fleeing,True,Male,W,armed,True,36 - 49,Friday,2016,30804.0,0.56,0.02,0.31,0.01,0.1,84.3,34.3,August
219,2015-06-27,35,tahlequah,OK,threat,not_fleeing,True,Male,W,armed,False,20 - 35,Saturday,2015,30804.0,0.56,0.02,0.31,0.01,0.1,84.3,34.3,June
220,2017-11-08,30,forest park,GA,threat,flee,False,Male,W,armed,False,20 - 35,Wednesday,2017,31228.0,0.28,0.34,0.0,0.07,0.31,65.5,34.1,November
221,2017-08-02,29,coushatta,LA,threat,not_fleeing,False,Male,B,unarmed,True,20 - 35,Wednesday,2017,25707.0,0.3,0.69,0.0,0.0,0.01,63.1,34.1,August
222,2016-11-13,38,bloomsburg,PA,threat,not_fleeing,False,Male,W,armed,True,36 - 49,Sunday,2016,28071.0,0.89,0.06,0.0,0.02,0.03,87.8,34.1,November
223,2016-08-27,82,morgantown,WV,threat,not_fleeing,True,Male,W,armed,False,Over 65,Saturday,2016,34090.0,0.9,0.04,0.0,0.03,0.03,93.7,34.1,August
224,2015-11-05,48,morgantown,WV,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Thursday,2015,34090.0,0.9,0.04,0.0,0.03,0.03,93.7,34.1,November
225,2015-06-05,45,morgantown,WV,no_threat,flee,False,Female,W,armed,False,36 - 49,Friday,2015,34090.0,0.9,0.04,0.0,0.03,0.03,93.7,34.1,June
226,2014-02-07,42,kalamazoo,MI,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Friday,2014,33009.0,0.69,0.22,0.01,0.02,0.06,90.2,33.9,February
227,2013-01-24,34,kalamazoo,MI,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Thursday,2013,33009.0,0.69,0.22,0.01,0.02,0.06,90.2,33.9,January
228,2016-07-09,40,broken bow,OK,threat,flee,False,Male,B,unarmed,False,36 - 49,Saturday,2016,27201.0,0.63,0.09,0.19,0.01,0.08,81.7,33.9,July
229,2016-12-20,46,pharr,TX,no_threat,not_fleeing,False,Male,H,armed,False,36 - 49,Tuesday,2016,34708.0,0.48,0.0,0.0,0.0,0.52,62.0,33.9,December
230,2016-09-07,55,albany,GA,threat,not_fleeing,False,Male,B,unarmed,False,50 - 64,Wednesday,2016,29676.0,0.25,0.72,0.0,0.01,0.02,79.9,33.8,September
231,2018-02-15,58,henderson,NC,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Thursday,2018,23904.0,0.3,0.63,0.0,0.01,0.06,69.5,33.8,February
232,2013-12-31,34,henderson,NC,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Tuesday,2013,23904.0,0.3,0.63,0.0,0.01,0.06,69.5,33.8,December
233,2018-04-05,26,barstow,CA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Thursday,2018,39632.0,0.45,0.13,0.02,0.03,0.37,79.8,33.7,April
234,2015-11-20,29,barstow,CA,threat,not_fleeing,False,Male,B,unarmed,True,20 - 35,Friday,2015,39632.0,0.45,0.13,0.02,0.03,0.37,79.8,33.7,November
235,2015-09-14,28,barstow,CA,threat,not_fleeing,False,Male,W,armed,True,20 - 35,Monday,2015,39632.0,0.45,0.13,0.02,0.03,0.37,79.8,33.7,September
236,2015-09-04,49,french lick,IN,threat,not_fleeing,False,Male,H,armed,False,36 - 49,Friday,2015,28603.0,0.91,0.06,0.0,0.01,0.02,72.9,33.7,September
237,2018-04-01,23,brownsville,TX,no_threat,not_fleeing,False,Male,H,armed,True,20 - 35,Sunday,2018,32894.0,0.49,0.0,0.0,0.0,0.51,64.1,33.7,April
238,2017-10-05,31,brownsville,TX,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Thursday,2017,32894.0,0.49,0.0,0.0,0.0,0.51,64.1,33.7,October
239,2015-07-17,24,brownsville,TX,no_threat,flee,False,Male,H,undetermined,False,20 - 35,Friday,2015,32894.0,0.49,0.0,0.0,0.0,0.51,64.1,33.7,July
240,2014-10-22,27,brownsville,TX,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Wednesday,2014,32894.0,0.49,0.0,0.0,0.0,0.51,64.1,33.7,October
241,2018-10-10,39,rochester,NY,threat,flee,False,Male,B,unarmed,False,36 - 49,Wednesday,2018,30960.0,0.41,0.4,0.0,0.03,0.16,80.5,33.5,October
242,2016-03-07,49,rochester,NY,threat,not_fleeing,False,Male,W,armed,True,36 - 49,Monday,2016,30960.0,0.41,0.4,0.0,0.03,0.16,80.5,33.5,March
243,2013-10-13,43,rochester,NY,threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Sunday,2013,30960.0,0.41,0.4,0.0,0.03,0.16,80.5,33.5,October
244,2016-08-29,56,san bernardino,CA,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Monday,2016,37047.0,0.36,0.12,0.01,0.03,0.48,68.2,33.4,August
245,2016-07-27,24,san bernardino,CA,no_threat,not_fleeing,False,Male,H,armed,True,20 - 35,Wednesday,2016,37047.0,0.36,0.12,0.01,0.03,0.48,68.2,33.4,July
246,2016-07-16,26,san bernardino,CA,threat,flee,False,Male,W,armed,False,20 - 35,Saturday,2016,37047.0,0.36,0.12,0.01,0.03,0.48,68.2,33.4,July
247,2015-12-12,49,san bernardino,CA,threat,not_fleeing,False,Male,H,armed,False,36 - 49,Saturday,2015,37047.0,0.36,0.12,0.01,0.03,0.48,68.2,33.4,December
248,2015-12-02,32,san bernardino,CA,threat,flee,False,Female,A,armed,False,20 - 35,Wednesday,2015,37047.0,0.36,0.12,0.01,0.03,0.48,68.2,33.4,December
249,2015-12-02,32,san bernardino,CA,threat,flee,False,Male,A,armed,False,20 - 35,Wednesday,2015,37047.0,0.36,0.12,0.01,0.03,0.48,68.2,33.4,December
250,2015-10-11,34,san bernardino,CA,no_threat,flee,False,Male,H,undetermined,False,20 - 35,Sunday,2015,37047.0,0.36,0.12,0.01,0.03,0.48,68.2,33.4,October
251,2015-09-18,32,san bernardino,CA,no_threat,flee,False,Male,W,armed,False,20 - 35,Friday,2015,37047.0,0.36,0.12,0.01,0.03,0.48,68.2,33.4,September
252,2015-02-13,23,san bernardino,CA,threat,flee,False,Male,W,armed,False,20 - 35,Friday,2015,37047.0,0.36,0.12,0.01,0.03,0.48,68.2,33.4,February
253,2014-11-13,35,san bernardino,CA,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Thursday,2014,37047.0,0.36,0.12,0.01,0.03,0.48,68.2,33.4,November
254,2014-10-03,48,san bernardino,CA,threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Friday,2014,37047.0,0.36,0.12,0.01,0.03,0.48,68.2,33.4,October
255,2014-08-22,38,san bernardino,CA,threat,not_fleeing,False,Male,H,armed,False,36 - 49,Friday,2014,37047.0,0.36,0.12,0.01,0.03,0.48,68.2,33.4,August
256,2013-05-09,19,san bernardino,CA,threat,not_fleeing,False,Male,H,armed,False,13 - 19,Thursday,2013,37047.0,0.36,0.12,0.01,0.03,0.48,68.2,33.4,May
257,2013-05-15,52,hartford,CT,threat,flee,False,Male,H,armed,False,50 - 64,Wednesday,2013,30630.0,0.25,0.34,0.01,0.02,0.38,70.6,33.4,May
258,2018-03-16,62,burnsville,NC,no_threat,not_fleeing,False,Male,W,armed,False,50 - 64,Friday,2018,24083.0,0.87,0.02,0.01,0.0,0.1,78.5,33.4,March
259,2014-08-19,28,harriman,TN,threat,not_fleeing,False,Female,W,armed,False,20 - 35,Tuesday,2014,21862.0,0.91,0.07,0.0,0.01,0.01,79.3,33.4,August
260,2017-06-14,54,somerville,TN,no_threat,not_fleeing,False,Male,W,armed,True,50 - 64,Wednesday,2017,29667.0,0.54,0.44,0.0,0.0,0.02,79.8,33.3,June
261,2015-03-17,20,onalaska,TX,threat,not_fleeing,False,Male,W,armed,True,20 - 35,Tuesday,2015,33250.0,0.9,0.05,0.01,0.01,0.03,74.8,33.2,March
262,2017-09-27,48,griffin,GA,threat,not_fleeing,False,Male,W,armed,True,36 - 49,Wednesday,2017,30652.0,0.43,0.52,0.0,0.01,0.04,76.8,33.1,September
263,2015-10-30,62,burkesville,KY,threat,flee,False,Male,W,armed,False,50 - 64,Friday,2015,19403.0,0.9,0.08,0.0,0.01,0.01,70.5,33.1,October
264,2014-02-25,48,ecorse,MI,threat,not_fleeing,False,Male,W,armed,True,36 - 49,Tuesday,2014,28131.0,0.42,0.44,0.01,0.0,0.13,74.4,33.1,February
265,2016-03-27,18,kinston,NC,no_threat,not_fleeing,False,Male,B,unarmed,False,13 - 19,Sunday,2016,28060.0,0.29,0.68,0.0,0.01,0.02,80.3,33.1,March
266,2015-12-02,36,deming,NM,threat,not_fleeing,False,Male,H,armed,False,36 - 49,Wednesday,2015,25844.0,0.52,0.01,0.01,0.0,0.46,66.3,33.1,December
267,2013-10-31,57,butler,GA,threat,not_fleeing,False,Male,B,unarmed,False,50 - 64,Thursday,2013,31136.0,0.46,0.51,0.0,0.01,0.02,69.4,33.0,October
268,2015-01-29,42,stillwater,OK,no_threat,flee,False,Male,W,armed,False,36 - 49,Thursday,2015,30799.0,0.81,0.05,0.04,0.06,0.04,95.2,33.0,January
269,2013-10-24,32,weed,CA,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Thursday,2013,27900.0,0.72,0.07,0.02,0.04,0.15,88.1,32.9,October
270,2016-10-27,24,elberton,GA,threat,flee,False,Male,H,unarmed,False,20 - 35,Thursday,2016,25763.0,0.5,0.43,0.0,0.01,0.06,74.4,32.9,October
271,2017-11-05,35,meridian,MS,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Sunday,2017,30355.0,0.36,0.61,0.0,0.01,0.02,85.5,32.9,November
272,2014-04-25,20,meridian,MS,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Friday,2014,30355.0,0.36,0.61,0.0,0.01,0.02,85.5,32.9,April
273,2015-01-26,34,wasco,CA,no_threat,not_fleeing,False,Male,H,armed,True,20 - 35,Monday,2015,39580.0,0.35,0.06,0.01,0.01,0.57,51.1,32.7,January
274,2015-07-28,41,manila,AR,no_threat,not_fleeing,False,Male,W,armed,False,36 - 49,Tuesday,2015,30114.0,0.97,0.0,0.0,0.0,0.03,80.7,32.6,July
275,2018-09-09,33,greenville,NC,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Sunday,2018,34435.0,0.57,0.37,0.0,0.02,0.04,91.6,32.5,September
276,2018-04-01,41,greenville,NC,no_threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Sunday,2018,34435.0,0.57,0.37,0.0,0.02,0.04,91.6,32.5,April
277,2015-08-07,25,greenville,NC,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Friday,2015,34435.0,0.57,0.37,0.0,0.02,0.04,91.6,32.5,August
278,2013-02-03,87,harlingen,TX,threat,not_fleeing,False,Male,W,armed,False,Over 65,Sunday,2013,34466.0,0.51,0.01,0.0,0.01,0.47,73.7,32.5,February
279,2018-06-22,31,harrisonburg,VA,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Friday,2018,38750.0,0.76,0.06,0.0,0.03,0.15,84.1,32.5,June
280,2015-09-20,23,harrisonburg,VA,threat,not_fleeing,True,Male,W,armed,False,20 - 35,Sunday,2015,38750.0,0.76,0.06,0.0,0.03,0.15,84.1,32.5,September
281,2016-12-13,32,hampton,GA,no_threat,not_fleeing,False,Male,B,unarmed,True,20 - 35,Tuesday,2016,43838.0,0.53,0.38,0.0,0.01,0.08,80.9,32.4,December
282,2014-07-24,37,hampton,GA,threat,not_fleeing,False,Female,W,armed,False,36 - 49,Thursday,2014,43838.0,0.53,0.38,0.0,0.01,0.08,80.9,32.4,July
283,2017-08-03,57,lima,OH,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Thursday,2017,29922.0,0.68,0.27,0.0,0.01,0.04,83.5,32.4,August
284,2014-01-28,28,dekalb,IL,threat,not_fleeing,False,Male,W,armed,True,20 - 35,Tuesday,2014,37954.0,0.72,0.12,0.0,0.04,0.12,92.9,32.3,January
285,2017-05-24,24,canton,OH,threat,not_fleeing,True,Male,W,armed,True,20 - 35,Wednesday,2017,29418.0,0.71,0.25,0.01,0.0,0.03,83.8,32.3,May
286,2017-04-03,46,pendleton,SC,no_threat,not_fleeing,True,Male,H,armed,True,36 - 49,Monday,2017,24296.0,0.73,0.24,0.0,0.01,0.02,79.1,32.3,April
287,2018-06-29,54,dade city,FL,threat,not_fleeing,False,Male,W,armed,True,50 - 64,Friday,2018,31497.0,0.62,0.19,0.0,0.0,0.19,78.8,32.2,June
288,2016-06-04,31,muncie,IN,no_threat,not_fleeing,True,Male,W,armed,True,20 - 35,Saturday,2016,31044.0,0.86,0.11,0.0,0.01,0.02,86.4,32.2,June
289,2016-04-15,26,muncie,IN,threat,flee,True,Male,W,armed,False,20 - 35,Friday,2016,31044.0,0.86,0.11,0.0,0.01,0.02,86.4,32.2,April
290,2015-08-03,35,muncie,IN,threat,not_fleeing,False,Male,W,armed,True,20 - 35,Monday,2015,31044.0,0.86,0.11,0.0,0.01,0.02,86.4,32.2,August
291,2015-11-06,48,wadesboro,NC,no_threat,not_fleeing,False,Male,W,armed,False,36 - 49,Friday,2015,27361.0,0.36,0.61,0.0,0.01,0.02,79.7,32.2,November
292,2018-08-03,34,pine bluff,AR,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Friday,2018,30719.0,0.21,0.76,0.0,0.01,0.02,84.8,32.1,August
293,2017-08-26,18,pine bluff,AR,threat,flee,False,Male,B,unarmed,False,13 - 19,Saturday,2017,30719.0,0.21,0.76,0.0,0.01,0.02,84.8,32.1,August
294,2013-09-07,107,pine bluff,AR,threat,not_fleeing,False,Male,B,unarmed,False,Over 65,Saturday,2013,30719.0,0.21,0.76,0.0,0.01,0.02,84.8,32.1,September
295,2017-07-27,35,chowchilla,CA,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Thursday,2017,34559.0,0.52,0.11,0.02,0.02,0.33,68.3,32.1,July
296,2014-12-31,48,olive hill,KY,threat,not_fleeing,False,Male,W,armed,True,36 - 49,Wednesday,2014,32535.0,0.99,0.0,0.0,0.0,0.01,77.6,32.1,December
297,2017-11-15,59,elmira,NY,threat,not_fleeing,False,Male,W,armed,True,50 - 64,Wednesday,2017,29295.0,0.8,0.15,0.0,0.01,0.04,82.8,32.1,November
298,2018-03-23,48,douglas,AZ,no_threat,not_fleeing,False,Male,H,armed,False,36 - 49,Friday,2018,27975.0,0.44,0.02,0.01,0.0,0.53,70.9,32.0,March
299,2018-11-11,26,robbins,IL,no_threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Sunday,2018,23614.0,0.4,0.93,0.0,0.0,0.03,88.48,32.0,November
300,2013-10-31,40,beaufort,NC,threat,not_fleeing,False,Male,W,armed,True,36 - 49,Thursday,2013,33701.0,0.79,0.17,0.0,0.01,0.03,87.7,32.0,October
301,2017-02-10,23,bridgeton,NJ,no_threat,flee,False,Male,B,unarmed,False,20 - 35,Friday,2017,36208.0,0.29,0.31,0.01,0.01,0.38,61.5,32.0,February
302,2014-12-30,36,bridgeton,NJ,threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Tuesday,2014,36208.0,0.29,0.31,0.01,0.01,0.38,61.5,32.0,December
303,2018-04-20,49,foresthill,CA,no_threat,flee,False,Male,W,armed,True,36 - 49,Friday,2018,62652.87,0.18,0.07,0.01,0.11,0.34,83.0,31.9,April
304,2015-10-24,34,highgrove,CA,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Saturday,2015,62652.87,0.18,0.07,0.01,0.11,0.34,69.0,31.9,October
305,2015-11-04,32,merced,CA,threat,flee,False,Male,A,armed,False,20 - 35,Wednesday,2015,37627.0,0.43,0.05,0.01,0.1,0.41,74.5,31.9,November
306,2014-04-26,27,merced,CA,threat,not_fleeing,False,Female,B,unarmed,False,20 - 35,Saturday,2014,37627.0,0.43,0.05,0.01,0.1,0.41,74.5,31.9,April
